Open,High,Low,Close,Adj Close,Volume
28.444407,28.690729,28.248444,28.603470,28.570957,34095352
28.515211,28.776493,28.322741,28.590006,28.557508,37536775
28.672279,28.816385,28.592001,28.687738,28.655130,27792094
28.665298,28.755053,28.260410,28.306534,28.274359,33182854
28.265396,28.435431,28.099604,28.364626,28.332384,21242161
28.135256,28.165173,27.660559,27.674520,27.643064,35846146
27.681002,27.830591,27.458612,27.483543,27.452305,36415706
27.599726,27.742332,27.447641,27.699451,27.667967,27792094
27.599226,27.843555,27.136497,27.291073,27.260052,34071287
27.472075,27.766268,27.225252,27.649588,27.618160,32819860
27.509972,27.614185,27.324980,27.466591,27.435371,36110871
27.549362,27.912367,27.275116,27.898405,27.866693,42690887
27.892920,27.963226,27.731113,27.823112,27.791487,23945563
28.005611,28.009102,27.875967,27.941286,27.909527,52337299
27.944778,28.041014,27.715406,27.863998,27.832327,32876014
28.050985,28.650839,27.983671,28.431440,28.399124,51665459
28.446899,28.534658,27.860510,27.862753,27.831083,43045859
27.803165,27.868486,27.457115,27.682499,27.651033,31452115
27.574295,27.687983,27.331461,27.341932,27.310854,37949906
27.505484,27.597731,27.333456,27.525928,27.494640,25750504
27.424706,27.659561,27.261154,27.324980,27.293921,31760961
27.354897,27.481548,26.901142,27.053724,27.022974,39261497
26.968458,26.968458,26.619267,26.703186,26.672834,34327989
26.538139,26.846792,26.406002,26.764767,26.734344,26488525
26.830338,27.060205,26.726622,26.777481,26.747044,26057345
26.845297,27.118048,26.845297,27.006353,26.975657,23570536
26.977432,27.023308,26.701193,26.964968,26.934319,31157308
27.040260,27.040260,26.791943,26.926573,26.895966,28189181
26.846792,27.128519,26.791943,26.884687,26.854128,32906096
26.739088,26.804907,26.332306,26.446890,26.416828,52082601
26.362621,26.663296,26.089373,26.553596,26.523415,46376979
26.422457,26.706179,26.407997,26.616922,26.586668,25997180
26.360626,26.419464,25.979174,26.130758,26.101057,43037837
26.208046,26.731110,26.153196,26.695707,26.665363,33585958
26.801914,26.895658,26.610689,26.625401,26.595137,36895018
26.646841,26.979927,26.514704,26.894411,26.863842,31871263
26.975939,27.472574,26.937544,27.275116,27.244114,83697161
28.227501,28.478811,27.786213,28.175644,28.143618,98650102
28.169500,28.297501,27.660000,27.768499,27.736937,47960000
27.732000,27.801001,27.518299,27.684000,27.652533,29820000
27.523500,27.684000,27.345249,27.454000,27.422794,33976000
27.393499,27.429501,26.752501,26.867001,26.836462,41644000
26.921499,26.976999,26.605000,26.895000,26.864429,35364000
26.926500,27.203501,26.753000,27.039000,27.008265,26160000
26.910500,26.987000,26.519550,26.540001,26.509834,27662000
26.562000,26.618999,26.054251,26.211000,26.181208,31340000
26.199499,26.673000,26.087500,26.535000,26.504839,30926000
26.832500,27.057501,26.250000,26.910999,26.880411,30552000
26.918501,27.099001,26.770000,26.785000,26.754555,18106000
26.580000,26.660450,26.263000,26.452000,26.421932,32684000
26.528000,26.716101,26.432751,26.481001,26.450901,25046000
26.688499,26.950001,26.620501,26.920000,26.889400,28078000
26.959000,26.963699,26.518999,26.692499,26.662159,39426000
26.600500,26.740999,26.442499,26.615000,26.584747,40068000
26.698999,27.033001,26.652000,26.868000,26.837460,39338000
26.924500,27.146000,26.648600,26.963499,26.932850,28616000
26.897499,27.191999,26.799000,27.125500,27.094667,29254000
27.007500,27.209499,26.975500,27.005501,26.974804,23524000
26.906000,26.950001,26.493999,26.615999,26.585747,48130000
26.639999,27.027500,26.585501,26.989500,26.958822,30500000
26.900499,27.030500,26.812500,26.989000,26.958323,20596000
26.868500,26.931499,26.572500,26.605499,26.575258,51948000
26.839500,26.839500,26.488001,26.699499,26.669151,38086000
26.646500,27.150000,26.566500,26.959000,26.928356,38780000
26.995501,27.174999,26.855499,27.015499,26.984791,34340000
26.888000,27.029499,26.716000,26.834999,26.804497,26966000
26.817499,26.860001,26.625999,26.666500,26.636189,27764000
26.665501,26.705999,26.312000,26.341499,26.311558,30412000
26.378000,26.459999,26.150499,26.334499,26.304565,29106000
26.468000,26.917999,26.467501,26.834499,26.803997,36300000
26.921249,26.948999,26.650999,26.730499,26.700115,24350000
26.580000,26.656000,26.507999,26.616501,26.586246,19116000
26.400000,26.415001,26.200001,26.360001,26.330038,32654000
26.420000,26.482000,26.278000,26.407499,26.377483,21436000
26.468500,26.549000,26.254999,26.462999,26.432920,25884000
26.549999,26.907499,26.539499,26.836500,26.805996,36662000
26.860500,26.912500,26.650499,26.834499,26.803997,37870000
26.979500,27.187000,26.876499,26.909500,26.878914,25006000
26.982000,27.074949,26.762501,27.024000,26.993282,23950000
27.000000,27.000000,26.783001,26.892000,26.861433,25732000
26.943501,27.045000,26.761499,26.761499,26.731081,26714000
26.863001,26.888000,26.567499,26.584499,26.554281,42182000
26.250500,26.430500,26.027000,26.076000,26.046360,38756000
26.301001,26.312500,26.025000,26.025499,25.995916,44344000
26.236500,26.284500,25.911501,26.091999,26.062342,39220000
26.054001,26.232500,26.054001,26.170000,26.140253,24718000
25.975000,26.262501,25.950001,26.143000,26.113283,25610000
26.156500,26.309000,25.759001,26.250999,26.221161,31944000
26.052500,26.136700,25.805500,25.841499,25.812126,25934000
26.156000,26.188499,26.017500,26.034000,26.004408,36846000
26.314501,26.628000,26.277500,26.506500,26.476372,39134000
26.643999,27.355499,26.620001,27.327499,27.296438,44130000
27.337999,28.292450,27.335501,28.055000,28.023111,64882000
28.006500,28.325150,27.839500,28.011000,27.979160,35692000
28.256001,29.034000,28.250000,28.992500,28.959545,95366000
32.450001,33.723400,32.250000,33.646500,33.608253,223298000
32.962002,33.444000,32.650501,33.151001,33.113319,117218000
32.760502,33.650002,32.715000,33.115002,33.077362,67544000
33.044498,33.931999,32.950001,33.105000,33.067371,78586000
33.063499,33.181499,32.049999,32.214001,32.177383,60582000
32.349998,32.408501,31.125999,31.177999,31.142561,72514000
31.049999,31.715000,31.025000,31.363001,31.327353,53508000
31.641500,31.641500,31.165501,31.400000,31.364309,34546000
31.440001,31.667999,31.132500,31.596500,31.560585,31502000
31.500000,31.761000,31.102501,31.629499,31.593548,29484000
31.569000,31.645500,31.275000,31.280500,31.244946,34122000
31.267000,31.652800,31.267000,31.560499,31.524626,26090000
31.421000,31.740499,31.358000,31.462500,31.426737,29818000
31.716499,32.393002,31.658001,32.188999,32.152412,46686000
32.250000,32.268951,31.612499,32.133999,32.097473,31452000
32.011501,32.133999,31.485500,31.764999,31.728893,28078000
31.974001,32.172001,31.562450,31.686501,31.650484,36184000
33.459999,33.744999,32.713501,33.039001,33.001446,100584000
33.153999,33.250000,32.614498,32.978001,32.940517,58734000
32.966099,33.224998,32.583050,32.822498,32.785191,36214000
32.750500,32.992748,32.632999,32.855999,32.818653,21442000
32.840000,33.069000,32.562000,33.043499,33.005939,21034000
33.095001,33.200001,32.673000,32.806499,32.769211,29122000
32.830002,33.349998,32.709499,33.044998,33.007439,42682000
32.772999,33.149502,32.145000,32.341499,32.304737,57106000
31.989000,32.002499,30.616501,30.624001,30.589191,85304000
28.650000,29.966499,28.252501,29.480499,29.446989,115406000
30.745501,30.872499,29.055500,29.103001,29.069920,70760000
30.517500,31.585501,29.952499,31.431000,31.395273,84718000
31.969999,32.179501,31.100000,31.880501,31.844263,69826000
31.641001,31.844000,31.228001,31.518999,31.483173,39574000
31.377001,31.790001,30.884001,30.912500,30.877363,43534000
30.118000,30.643000,29.705000,29.889500,29.855526,74042000
30.279499,30.716999,29.985500,30.716999,30.682085,51512000
30.850000,30.985500,30.141050,30.312500,30.278046,35192000
30.000000,30.173500,29.762501,30.035000,30.000860,41780000
30.624500,30.815500,30.205999,30.733000,30.698067,45590000
31.061001,31.326000,30.480000,30.636000,30.601177,34042000
30.655001,31.208000,30.571501,31.067499,31.032187,38106000
30.987499,31.289000,30.871000,31.288500,31.252935,27470000
31.285000,31.292999,30.971500,31.162001,31.126579,34046000
31.334999,31.934999,31.188999,31.757000,31.720903,41688000
31.773500,31.897499,31.615999,31.799000,31.762856,25730000
31.889500,32.544998,31.750999,32.145000,32.108463,45494000
31.839500,32.000000,31.351000,31.462500,31.426737,102668000
31.719999,31.824499,31.297001,31.771999,31.735886,35770000
31.350000,31.377501,30.771500,31.134501,31.099112,51258000
31.102501,31.446501,31.000000,31.118000,31.082630,29418000
30.832001,31.365999,30.620001,31.290001,31.254435,44802000
31.488501,31.488501,30.549999,30.598499,30.563719,43480000
30.517000,30.730249,29.469000,29.744499,29.710690,62554000
29.864000,30.250000,29.511000,29.748501,29.714687,46190000
30.164000,30.438000,30.036501,30.421000,30.386421,48268000
30.418501,30.604500,29.992500,30.564501,30.529758,37352000
30.360001,31.367001,30.156500,31.345501,31.309872,53696000
31.600000,32.150501,31.350000,32.073502,32.037045,36072000
31.941999,32.462502,31.826500,32.271999,32.235317,43326000
32.462002,32.530449,31.607500,32.118000,32.081493,41854000
32.068001,32.222500,31.278000,31.958000,31.921675,43642000
32.000000,32.299500,31.765900,32.180500,32.143921,32974000
32.104500,32.424999,31.950500,32.333500,32.296749,25504000
32.157501,32.890598,32.157501,32.615002,32.577930,36154000
32.660500,32.969501,32.442501,32.557999,32.520992,28310000
32.733002,33.156502,32.723000,33.087002,33.049393,37714000
33.205502,33.248501,32.860001,33.110001,33.072365,32222000
33.058998,33.341000,32.979000,33.305000,33.267143,29546000
33.202000,33.236000,32.209751,32.514000,32.477043,49964000
32.707500,32.793499,32.086498,32.130501,32.093979,35822000
32.334999,32.889999,32.200500,32.589500,32.552456,81420000
36.375000,36.500000,35.075001,35.099998,35.060101,133078000
35.077499,35.957500,35.063000,35.639000,35.598492,54332000
35.368999,35.681000,35.227501,35.424500,35.384235,44916000
35.366501,35.648998,35.153999,35.647499,35.606979,43578000
35.525002,35.912998,35.500500,35.846001,35.805256,29120000
35.786499,35.900002,35.502499,35.540501,35.500103,38176000
35.553001,36.081001,35.292500,36.055500,36.014519,37726000
35.943001,36.232498,35.736000,36.108002,36.066959,31308000
36.099998,36.654999,36.095001,36.405499,36.364117,34134000
36.473499,36.973999,36.473499,36.562500,36.520943,37232000
36.575001,36.770500,36.350498,36.688000,36.646297,30232000
36.509998,36.735500,35.971500,36.244499,36.203300,41396000
36.220001,36.529499,35.924999,36.416000,36.374607,32160000
36.623001,37.049999,36.511501,36.770000,36.728207,27328000
36.549999,36.889999,36.432251,36.561501,36.519943,36744000
36.458500,36.557499,35.836498,35.849998,35.809250,41510000
35.779999,36.474499,35.566502,36.448002,36.406574,38118000
36.464500,36.592251,36.151348,36.264999,36.223778,30218000
36.379002,37.070499,36.349998,37.000000,36.957943,33686000
36.937000,37.099998,36.871498,36.920502,36.878536,26542000
37.326500,37.896000,37.150002,37.830002,37.787003,44246000
37.872501,38.135399,37.591000,37.799000,37.756035,28290000
37.599998,37.763950,36.881500,37.414001,37.371475,46662000
37.407001,37.599998,37.303001,37.407501,37.364983,22442000
37.423000,37.670502,37.374500,37.513000,37.470360,16770000
37.440498,37.746498,37.063499,37.130001,37.087795,41952000
37.355499,38.447498,37.334999,38.352001,38.308407,42692000
38.445000,38.797749,37.948002,38.118999,38.075672,44608000
38.300499,38.449749,37.281502,37.626999,37.584229,51812000
37.654999,38.424500,37.500000,38.340500,38.296921,55146000
38.388500,38.436501,37.754501,38.162498,38.119122,36246000
37.894501,38.240002,37.709999,38.118500,38.075172,36590000
37.958500,38.211498,36.850052,37.580502,37.537785,54000000
37.642502,37.792500,37.191502,37.473000,37.430405,39768000
37.057999,37.285500,36.837502,36.943501,36.901508,44488000
37.089500,37.436501,36.208500,37.388500,37.346001,48250000
37.650002,37.903999,37.150501,37.169998,37.127750,53324000
37.500000,38.029499,36.971748,37.904499,37.861416,39866000
38.120998,38.133999,37.450001,37.471500,37.428909,31068000
37.325500,37.706501,36.907501,36.965500,36.923481,62974000
37.306499,37.500000,37.000000,37.388500,37.346001,30514000
37.582500,37.742500,37.276501,37.500000,37.457375,27308000
37.673500,37.710499,37.200001,37.515499,37.472858,31318000
37.477501,37.567501,37.331001,37.419998,37.377464,10544000
37.646000,38.149502,37.476002,38.125500,38.082165,30306000
38.334499,38.999001,38.321499,38.830002,38.785866,35300000
38.830002,38.880001,38.345001,38.549999,38.506180,25866000
38.474998,38.474998,37.917000,37.944000,37.900871,30018000
37.150002,37.202999,36.562901,37.091999,37.049839,65456000
37.322498,37.599998,36.931999,37.129002,37.086800,39014000
36.500000,37.359001,36.445999,37.181000,37.138737,38940000
36.515499,36.924999,35.952999,36.319500,36.278217,59274000
36.572498,36.661499,35.650002,35.723499,35.682896,49018000
35.830502,35.942749,35.176998,35.801498,35.760803,41812000
36.084000,36.437500,35.865849,36.303501,36.262238,40490000
36.542500,36.737000,34.930500,35.028000,34.988186,50034000
35.269001,36.096249,34.455002,35.736000,35.695381,44516000
34.614498,35.337002,34.268501,34.722500,34.683033,72162000
35.165001,35.499001,34.670502,35.089500,35.049614,45362000
34.430500,35.342499,33.662998,34.922501,34.882805,68900000
35.109001,35.959499,34.723000,35.329498,35.289341,48244000
36.180000,36.406502,36.006050,36.262501,36.221283,40236000
36.179001,36.484001,35.500500,35.583500,35.543053,34234000
35.692501,35.914001,35.324001,35.652000,35.611477,26634000
35.683498,35.911751,34.719501,34.999500,34.959717,43884000
36.111000,36.684502,35.617500,36.548000,36.506458,53528000
36.576500,37.249500,36.340000,37.147499,37.105274,69486000
37.522999,37.893002,37.163502,37.599998,37.557259,102784000
39.224998,39.493500,38.232498,38.232498,38.189041,126962000
38.511002,38.724998,36.025002,36.347500,36.306187,123420000
36.140499,36.349998,35.092999,35.400501,35.360264,103374000
35.193501,35.199501,34.007500,34.178501,34.139652,102114000
33.392502,34.201500,33.153000,34.137001,34.098198,84948000
33.616001,34.994999,33.438499,33.905499,33.866959,72178000
34.342999,35.065498,34.106499,34.206001,34.167122,52760000
33.750000,34.467499,33.443401,34.155499,34.116676,60480000
34.513000,34.687500,33.930000,34.119999,34.081215,42828000
34.648998,34.900002,34.252499,34.549999,34.510727,50400000
34.904499,35.487499,34.569000,35.419998,35.379738,49852000
35.500000,35.617500,34.801498,34.867500,34.827869,37664000
34.751499,35.154049,34.702499,35.045502,35.005669,31786000
35.372501,35.661999,35.125500,35.323002,35.282852,38996000
35.072498,35.419998,34.679001,34.792500,34.752953,40186000
34.445999,35.000000,34.039001,34.978001,34.938244,39272000
35.000500,35.299000,34.529251,35.287498,35.247387,32844000
35.429001,35.671501,35.042999,35.253502,35.213432,44870000
35.015999,35.544498,34.883999,34.888500,34.848843,49622000
35.181000,35.940498,34.988499,35.940498,35.899647,43028000
35.950001,36.000000,35.599998,35.942501,35.901646,32580000
35.933998,35.972500,35.300999,35.620998,35.580509,39160000
35.749500,35.824501,35.300999,35.544498,35.504097,39442000
35.345001,35.404549,34.345001,34.757999,34.718491,59702000
34.429501,35.189499,34.266998,34.698502,34.659061,41526000
34.923500,35.284000,34.700001,35.262001,35.221920,28430000
35.405998,35.821999,35.167999,35.640999,35.600487,56670000
36.000000,36.346001,35.856251,36.341000,36.299694,39416000
36.340500,36.775002,36.257500,36.524502,36.482986,34366000
36.346001,36.614498,36.238499,36.416500,36.375107,34420000
36.318501,36.873501,36.225498,36.804501,36.762665,32488000
36.822498,37.153500,36.799999,36.889000,36.847069,37216000
37.092999,37.099998,36.591499,36.880001,36.838081,59614000
36.825001,37.125000,36.675800,37.104500,37.062325,36730000
36.873001,37.250000,36.873001,37.037498,36.995399,25394000
37.118000,37.285999,36.807499,36.903000,36.861053,28642000
36.600498,36.887348,36.549999,36.764999,36.723209,31898000
36.839500,36.949501,36.625000,36.676498,36.634811,26026000
36.729500,37.362499,36.438000,37.238499,37.196171,38076000
37.505001,37.894001,37.437000,37.526501,37.483845,35648000
37.462502,37.542500,37.047001,37.247501,37.205162,34376000
36.930000,37.516998,36.849998,37.495499,37.452881,31534000
37.502998,37.639999,37.121498,37.264500,37.222141,22684000
36.900002,37.139999,36.768501,36.889999,36.848068,22646000
36.788502,37.312000,36.778000,37.284500,37.242119,21074000
37.268501,37.349998,36.813999,37.014000,36.971928,29064000
37.198502,37.272499,36.777500,36.957500,36.915493,25816000
37.151001,37.250000,36.802502,36.805000,36.763165,24402000
36.900002,37.191502,36.550499,37.154499,37.112267,27060000
37.458000,37.719002,37.213051,37.585999,37.543278,34142000
37.700500,37.865501,37.635250,37.660000,37.617191,22706000
37.699001,38.049999,37.634701,37.950001,37.906864,36186000
38.022999,38.402500,37.865002,38.330502,38.286934,31176000
38.475498,38.494999,37.466499,37.696499,37.653652,40610000
37.900002,37.906601,37.500500,37.633499,37.590721,30584000
37.769001,38.022499,37.477501,37.957001,37.913857,61210000
36.314999,36.806000,35.680500,35.938499,35.897648,119038000
35.805000,36.196499,35.779499,36.157501,36.116402,39184000
36.271000,36.288300,35.151299,35.407001,35.366756,54892000
35.364498,35.449001,34.618252,35.292000,35.251884,61972000
35.412998,35.708500,34.477501,34.550999,34.511726,57346000
34.535000,34.881001,34.450001,34.650501,34.611115,49754000
34.881500,35.032001,34.549999,34.910500,34.870819,32906000
34.843498,34.891998,34.599998,34.618000,34.578651,30876000
34.524502,34.987499,34.450500,34.785000,34.745461,33870000
34.884998,35.116001,34.785999,35.071499,35.031635,33670000
34.918999,35.592999,34.905350,35.556000,35.515583,36586000
35.599998,35.935501,35.500000,35.645000,35.604485,30206000
35.837502,36.174999,35.785999,36.159000,36.117901,31392000
36.170502,36.223999,35.639999,35.764500,35.723846,33842000
35.853001,35.962502,35.450001,35.665501,35.624962,27214000
35.596500,35.833099,35.463001,35.541500,35.501102,26290000
35.456501,35.924000,35.282501,35.824501,35.783779,26342000
35.799500,36.076000,35.205502,35.311501,35.271362,40024000
35.183498,35.580002,35.031502,35.331501,35.291340,35336000
35.118000,35.299999,34.840000,35.015999,34.976196,33404000
35.081001,35.729000,35.026001,35.487000,35.446663,36568000
35.326500,35.573898,35.209000,35.212002,35.171978,26614000
35.342999,36.048500,35.342999,36.004501,35.963577,38590000
36.037998,36.375500,35.985249,36.263500,36.222282,32584000
36.143501,36.416500,36.014000,36.206001,36.164848,31526000
36.200500,36.696800,36.200001,36.632999,36.591362,39500000
36.587002,36.986500,36.563000,36.785999,36.744186,42590000
36.726501,36.860500,36.533001,36.707500,36.665775,25072000
36.625000,36.651001,36.208500,36.520000,36.478489,26836000
36.463501,36.474499,36.028000,36.117001,36.075947,24526000
36.245499,36.245499,35.730499,35.827499,35.786777,31306000
35.992001,36.098999,35.827499,35.832500,35.791771,26724000
36.198002,36.428501,36.028999,36.414001,36.372612,31674000
36.143501,36.477001,36.116798,36.429001,36.387592,19778000
35.973499,36.294498,35.821499,35.970501,35.929615,24328000
35.825500,36.271999,35.825500,35.917999,35.877174,25178000
35.824001,36.123501,35.655998,35.913502,35.872681,26122000
35.950001,36.148998,35.865501,35.945999,35.905140,24290000
35.745499,35.832500,35.162998,35.518002,35.477631,39650000
35.432499,35.441002,34.422600,34.585999,34.546684,68048000
34.938499,35.124001,34.670502,34.685501,34.646076,41650000
34.919998,35.138500,34.600498,34.797001,34.757450,29312000
34.952999,35.042999,34.654099,34.873001,34.833363,23686000
34.872501,35.097500,34.349998,35.093498,35.053608,43428000
33.758499,34.470001,33.672501,33.761002,33.722626,88980000
33.549999,33.615002,33.164200,33.412998,33.375019,52580000
33.948502,34.016499,33.650002,34.001999,33.963348,43476000
34.150002,34.371449,34.070499,34.205502,34.166622,38652000
34.273499,34.616001,34.182499,34.605000,34.565666,31954000
34.610001,35.032501,34.606499,34.960499,34.920761,26894000
34.803001,34.847000,34.444000,34.747501,34.708004,29252000
34.499001,35.084000,34.454498,34.888500,34.848843,28238000
34.903999,34.910000,34.410751,34.768002,34.728481,26084000
34.974998,35.285500,34.821751,35.281502,35.241398,31504000
35.402500,35.825500,35.362000,35.754501,35.713860,22236000
35.956001,36.146999,35.795502,36.032001,35.991047,26738000
36.181000,36.200001,35.842499,35.848999,35.808250,18718000
36.078999,36.110500,35.901501,36.047501,36.006527,19004000
36.286499,36.286999,35.952751,35.992500,35.951588,25586000
36.135502,36.806499,36.059502,36.688999,36.647297,25910000
36.494499,36.849499,36.450001,36.848000,36.806114,24550000
36.866501,37.106499,36.855000,37.059502,37.017376,25794000
37.018002,37.084499,36.791550,36.931499,36.889523,20526000
37.092999,37.161999,36.827999,37.137001,37.094788,25196000
37.033501,37.130501,36.875000,36.988499,36.946457,20648000
36.952000,37.084499,36.713501,36.921001,36.879036,23734000
36.914001,37.223000,36.849998,37.088501,37.046345,30250000
37.352001,37.432499,36.965000,37.295502,37.253109,70604000
38.635502,38.927502,38.338501,38.439499,38.395805,76830000
38.054501,39.021500,38.054501,38.644001,38.600075,54010000
38.434502,38.792000,38.392502,38.553501,38.509678,35690000
38.359001,38.660500,38.341000,38.659000,38.615059,25748000
38.611000,38.703499,38.439751,38.580502,38.536648,22806000
38.688999,39.152000,38.617001,39.111000,39.066544,36024000
39.099998,39.131500,38.904549,39.088001,39.043571,22158000
39.055000,39.446999,39.028500,39.213001,39.168430,26378000
39.187500,39.340599,39.138901,39.234001,39.189404,15728000
39.250000,39.487499,39.148499,39.242500,39.197895,19502000
39.075001,39.169750,39.020000,39.160999,39.116486,14810000
39.187500,39.374500,39.005501,39.122002,39.077534,18764000
39.014999,39.049000,38.672199,38.856998,38.812832,20560000
38.866001,39.040501,38.676498,38.995499,38.951176,18484000
39.000500,39.143002,38.849998,38.875000,38.830811,14388000
38.750000,38.855000,38.656502,38.771000,38.726929,17230000
38.663502,38.727001,38.502499,38.607498,38.563614,19028000
38.773998,38.821999,38.589249,38.604000,38.560120,18564000
38.528999,38.724998,38.353500,38.481998,38.438259,21440000
38.349998,38.594501,38.159248,38.470501,38.426773,18538000
38.450001,38.804001,38.292500,38.477001,38.433266,23334000
38.437000,38.749500,38.330750,38.607498,38.563614,16952000
38.466499,38.723301,38.341999,38.454498,38.410789,22600000
38.350498,38.454498,38.269001,38.352501,38.308907,24972000
38.462502,38.550999,38.215000,38.438999,38.395306,18502000
38.650501,38.695999,38.420502,38.573002,38.529156,21454000
38.672501,39.099998,38.549999,39.004002,38.959667,28856000
39.000000,39.136501,38.810001,39.017502,38.973152,17874000
38.929501,39.017502,38.679001,38.765999,38.721935,25406000
38.505001,38.662251,37.983002,37.983002,37.939827,37710000
37.756500,38.514500,37.700001,38.451000,38.407295,26220000
38.223999,38.311001,37.790001,37.984501,37.941326,27900000
37.980499,38.383999,37.955502,38.124500,38.081165,21748000
38.144501,38.689999,37.998001,38.588001,38.544140,26102000
38.487499,38.487499,38.233002,38.444000,38.400303,40986000
38.620998,38.700001,38.222050,38.285000,38.241482,23456000
38.450001,38.666500,38.426498,38.570499,38.526657,19572000
38.632999,38.858002,38.415051,38.811001,38.766888,23356000
39.000000,39.492500,38.922001,39.360500,39.315762,29724000
39.329498,39.446499,39.207500,39.345001,39.300278,28238000
39.137001,39.137001,38.653500,38.710499,38.666496,30664000
38.775002,39.299500,38.715401,39.150501,39.105999,23064000
38.892502,39.090500,38.748501,39.077999,39.033581,22196000
39.071999,39.290001,38.711601,38.750500,38.706455,26294000
38.816502,39.047001,38.704498,38.864498,38.820324,31706000
38.712502,38.803249,38.474998,38.627998,38.584091,25576000
38.801498,38.935501,38.644501,38.821499,38.777370,24028000
38.965500,39.103500,38.782501,38.823502,38.779373,29224000
38.950001,39.023998,38.777000,38.842999,38.798847,21414000
38.983002,38.983002,38.537498,38.754002,38.709953,18664000
38.885502,39.469002,38.793499,39.297001,39.252335,23498000
39.333000,39.613998,39.028999,39.153500,39.108994,27450000
39.188000,39.406502,39.103001,39.306999,39.262321,18748000
39.061001,39.061001,38.650002,38.909500,38.865273,27306000
39.082500,39.197498,38.799999,38.926498,38.882252,17050000
38.990002,39.292500,38.875000,38.998001,38.953674,21860000
39.392502,40.080502,39.278252,39.763000,39.717804,41138000
39.911999,40.230000,39.901501,40.075001,40.029449,35336000
40.165001,40.198502,39.801498,39.848499,39.803204,35150000
39.750000,39.974998,39.700001,39.968498,39.923069,25324000
40.244999,40.758999,40.241001,40.655499,40.609287,33950000
40.834000,40.834000,40.257000,40.383499,40.337597,31528000
40.317001,40.348999,39.816002,39.953499,39.908085,32954000
40.049999,40.174500,39.575001,39.767502,39.722301,54984000
40.417500,40.774502,39.679501,39.768501,39.723297,85398000
39.773499,39.842999,39.200001,39.227001,39.182415,48546000
39.144501,39.474499,38.777000,39.180500,39.135963,48128000
38.910000,39.082500,38.172501,38.435001,38.391315,37448000
38.362499,38.497501,37.951500,38.106499,38.063183,38864000
37.533001,38.518002,37.528049,38.101002,38.057693,42696000
38.724998,39.259499,38.627499,39.125999,39.081528,31702000
39.169998,39.781651,39.009499,39.525501,39.480576,27338000
38.997002,39.561352,38.583500,39.265499,39.220867,52142000
39.558498,39.558498,37.609001,38.127998,38.084660,94904000
37.827000,38.039001,37.519001,37.701000,37.658146,48636000
37.779999,37.892502,36.376999,36.804001,36.762169,73088000
37.348499,38.220798,37.348499,37.924500,37.881393,47680000
37.759998,38.318001,37.525501,38.223999,38.180550,29452000
38.346001,38.634998,38.211498,38.561501,38.517670,26080000
38.568501,38.750000,38.000000,38.027000,37.983776,30942000
38.130501,38.485001,38.029999,38.459999,38.416283,26612000
38.631500,38.848000,38.349998,38.413502,38.369839,31862000
38.386501,38.414150,37.762501,38.049500,38.006248,29568000
38.213001,38.250000,38.026001,38.084000,38.040710,11748000
38.000000,38.976501,37.990002,38.411999,38.368336,43764000
38.576500,38.924999,38.411999,38.542000,38.498192,32332000
38.503502,38.649502,37.741501,37.902000,37.858917,47858000
37.872002,37.992500,36.851250,37.396000,37.353493,60358000
37.229500,37.700001,37.154999,37.525002,37.482349,29050000
37.885502,38.195000,37.645000,38.125999,38.082664,27884000
38.236500,38.441502,37.867001,37.955502,37.912357,33814000
38.049999,38.568001,37.790001,38.559502,38.515671,35220000
38.624001,38.909000,38.361500,38.820999,38.776875,29762000
39.000000,39.471500,38.951050,39.464500,39.419643,36438000
39.251999,39.562500,39.217751,39.463501,39.418644,42082000
39.695000,40.219002,39.667000,39.805000,39.759754,42904000
39.869999,40.200001,39.700500,39.853500,39.808201,34084000
39.867001,40.150002,39.646000,39.892502,39.847157,32530000
40.020000,40.042801,39.514500,39.540001,39.495056,48876000
39.511002,39.882999,39.313499,39.709999,39.664864,24642000
39.838001,39.932499,39.663502,39.820999,39.775738,19020000
39.792000,39.833801,39.355000,39.728001,39.682842,24226000
39.618000,39.666000,39.429001,39.563000,39.518028,19444000
39.544998,39.637001,39.363998,39.495499,39.450607,12468000
39.534000,39.893002,39.382851,39.577499,39.532513,15782000
39.685001,39.711498,39.160000,39.252499,39.207882,23076000
39.166500,39.296501,38.945999,39.139500,39.095013,14886000
39.137501,39.139000,38.520500,38.591000,38.547134,35400000
38.940498,39.481499,38.790001,39.306999,39.262321,33146000
39.417999,39.567001,39.158001,39.345001,39.300278,21460000
39.304001,39.723999,39.250999,39.701000,39.655872,26704000
39.763000,40.395000,39.610199,40.307499,40.261684,32804000
40.320000,40.498299,40.141499,40.332500,40.286655,25492000
40.393002,40.456501,40.175499,40.239498,40.193760,23536000
40.250000,40.407501,40.068501,40.395500,40.349583,21318000
40.356998,40.369499,39.958500,40.318001,40.272171,27062000
40.374001,40.561199,40.334499,40.394001,40.348087,21984000
40.354000,40.356998,40.018501,40.230499,40.184772,27242000
40.290501,40.310249,40.049500,40.303501,40.257690,25888000
40.256001,40.473999,40.090000,40.108749,40.063160,18386000
40.345501,40.345501,40.084499,40.250999,40.205246,33400000
40.362499,41.043499,40.187000,40.965500,40.918938,39272000
41.115002,41.294998,40.891048,41.193501,41.146679,29480000
41.480999,41.788502,41.252998,41.783501,41.736008,29890000
41.890499,41.900002,41.350498,41.607498,41.560204,59478000
41.735500,42.097500,41.021999,41.165501,41.118710,59316000
